2023-09-27 21:04:03,224: 'r'
2023-09-27 21:04:03,354: 'i'
2023-09-27 21:04:03,557: 't'
2023-09-27 21:04:03,562: 'y'
2023-09-27 21:04:04,660: Key.down
2023-09-27 21:04:05,252: Key.up
2023-09-27 21:04:05,710: Key.enter
2023-09-27 21:04:10,984: Key.space
2023-09-27 21:04:11,186: 'p'
2023-09-27 21:04:11,332: 'y'
2023-09-27 21:04:11,508: 't'
2023-09-27 21:04:11,572: 'h'
2023-09-27 21:04:11,718: 'o'
2023-09-27 21:04:11,864: 'n'
2023-09-27 21:04:12,025: Key.enter
2023-09-27 21:04:36,315: Key.up
2023-09-27 21:04:36,828: Key.down
2023-09-27 21:04:37,553: Key.enter
2023-09-27 21:04:37,711: Key.enter
2023-09-27 21:04:38,235: Key.backspace
2023-09-27 21:04:38,915: '/'
2023-09-27 21:04:39,036: '/'
2023-09-27 21:04:39,279: Key.space
2023-09-27 21:04:39,494: 't'
2023-09-27 21:04:39,612: 'h'
2023-09-27 21:04:39,777: 'i'
2023-09-27 21:04:39,960: 's'
2023-09-27 21:04:40,239: Key.space
2023-09-27 21:04:40,800: Key.backspace
2023-09-27 21:04:40,971: Key.backspace
2023-09-27 21:04:41,124: Key.backspace
2023-09-27 21:04:41,273: Key.backspace
2023-09-27 21:04:41,415: Key.backspace
2023-09-27 21:04:41,564: Key.backspace
2023-09-27 21:04:41,702: Key.backspace
2023-09-27 21:04:41,844: Key.backspace
2023-09-27 21:04:42,887: 't'
2023-09-27 21:04:43,004: 'h'
2023-09-27 21:04:43,136: 'i'
2023-09-27 21:04:43,268: 's'
2023-09-27 21:04:43,392: Key.space
2023-09-27 21:04:43,731: 'i'
2023-09-27 21:04:43,924: 's'
2023-09-27 21:04:44,118: Key.space
2023-09-27 21:04:44,609: 'a'
2023-09-27 21:04:44,832: 'c'
2023-09-27 21:04:45,022: 't'
2023-09-27 21:04:45,135: 'u'
2023-09-27 21:04:45,227: 'a'
2023-09-27 21:04:45,369: 'l'
2023-09-27 21:04:45,500: 'l'
2023-09-27 21:04:45,621: 'y'
2023-09-27 21:04:45,893: Key.space
2023-09-27 21:04:46,172: 'a'
2023-09-27 21:04:46,292: Key.space
2023-09-27 21:04:46,420: 'c'
2023-09-27 21:04:46,541: 'o'
2023-09-27 21:04:46,661: 'd'
2023-09-27 21:04:46,759: 'e'
2023-09-27 21:04:46,895: Key.space
2023-09-27 21:04:47,393: 'f'
2023-09-27 21:04:47,989: Key.backspace
2023-09-27 21:04:48,186: 'g'
2023-09-27 21:04:48,273: 'e'
2023-09-27 21:04:48,378: 'n'
2023-09-27 21:04:48,471: 'e'
2023-09-27 21:04:48,618: 'r'
2023-09-27 21:04:48,785: 'a'
2023-09-27 21:04:49,131: 't'
2023-09-27 21:04:49,243: 'e'
2023-09-27 21:04:49,428: 'd'
2023-09-27 21:04:49,539: Key.space
2023-09-27 21:04:49,694: 'b'
2023-09-27 21:04:49,858: 'y'
2023-09-27 21:04:50,052: Key.space
2023-09-27 21:04:50,280: 'p'
2023-09-27 21:04:50,448: 'h'
2023-09-27 21:04:50,702: 'i'
2023-09-27 21:04:50,861: 'n'
2023-09-27 21:04:50,985: 'd'
2023-09-27 21:04:51,123: Key.space
2023-09-27 21:04:51,324: Key.caps_lock
2023-09-27 21:04:51,500: 'a'
2023-09-27 21:04:51,668: 'i'
2023-09-27 21:04:51,792: Key.caps_lock
2023-09-27 21:04:53,113: Key.enter
2023-09-27 21:04:54,194: Key.backspace
2023-09-27 21:04:54,709: Key.backspace
2023-09-27 21:04:54,739: Key.backspace
2023-09-27 21:04:54,770: Key.backspace
2023-09-27 21:04:54,801: Key.backspace
2023-09-27 21:04:54,832: Key.backspace
2023-09-27 21:04:54,863: Key.backspace
2023-09-27 21:04:54,894: Key.backspace
2023-09-27 21:04:54,939: Key.backspace
2023-09-27 21:04:54,970: Key.backspace
2023-09-27 21:04:55,001: Key.backspace
2023-09-27 21:04:55,031: Key.backspace
2023-09-27 21:04:55,062: Key.backspace
2023-09-27 21:04:55,093: Key.backspace
2023-09-27 21:04:55,123: Key.backspace
2023-09-27 21:04:55,592: Key.caps_lock
2023-09-27 21:04:55,814: 'a'
2023-09-27 21:04:56,006: 'i'
2023-09-27 21:04:56,133: Key.caps_lock
2023-09-27 21:04:56,557: Key.space
2023-09-27 21:04:58,098: Key.enter
2023-09-27 21:04:58,780: Key.backspace
2023-09-27 21:04:59,061: Key.backspace
2023-09-27 21:05:00,351: ','
2023-09-27 21:05:00,563: Key.space
2023-09-27 21:05:01,574: 'c'
2023-09-27 21:05:01,702: 'u'
2023-09-27 21:05:01,812: 'z'
2023-09-27 21:05:02,087: 'i'
2023-09-27 21:05:02,533: Key.backspace
2023-09-27 21:05:02,644: Key.space
2023-09-27 21:05:02,904: 'i'
2023-09-27 21:05:03,037: 'd'
2023-09-27 21:05:03,168: 'k'
2023-09-27 21:05:03,345: Key.space
2023-09-27 21:05:03,700: 'h'
2023-09-27 21:05:03,869: 'o'
2023-09-27 21:05:03,976: 'w'
2023-09-27 21:05:04,099: Key.space
2023-09-27 21:05:04,237: 't'
2023-09-27 21:05:04,303: 'o'
2023-09-27 21:05:04,505: Key.space
2023-09-27 21:05:04,663: 's'
2023-09-27 21:05:04,882: 't'
2023-09-27 21:05:05,008: 'a'
2023-09-27 21:05:05,234: 'r'
2023-09-27 21:05:05,348: 't'
2023-09-27 21:05:05,502: Key.space
2023-09-27 21:05:06,238: Key.backspace
2023-09-27 21:05:06,753: Key.backspace
2023-09-27 21:05:06,784: Key.backspace
2023-09-27 21:05:06,815: Key.backspace
2023-09-27 21:05:06,846: Key.backspace
2023-09-27 21:05:06,876: Key.backspace
2023-09-27 21:05:06,907: Key.backspace
2023-09-27 21:05:09,069: Key.backspace
2023-09-27 21:05:09,251: Key.backspace
2023-09-27 21:05:09,754: Key.backspace
2023-09-27 21:05:09,785: Key.backspace
2023-09-27 21:05:09,831: Key.backspace
2023-09-27 21:05:09,862: Key.backspace
2023-09-27 21:05:09,892: Key.backspace
2023-09-27 21:05:09,923: Key.backspace
2023-09-27 21:05:09,954: Key.backspace
2023-09-27 21:05:09,984: Key.backspace
2023-09-27 21:05:10,205: Key.backspace
2023-09-27 21:05:10,380: Key.backspace
2023-09-27 21:05:10,550: Key.backspace
2023-09-27 21:05:10,720: Key.backspace
2023-09-27 21:05:10,886: Key.backspace
2023-09-27 21:05:11,071: Key.backspace
2023-09-27 21:05:11,886: Key.left
2023-09-27 21:05:12,388: Key.left
2023-09-27 21:05:12,421: Key.left
2023-09-27 21:05:12,451: Key.left
2023-09-27 21:05:12,498: Key.left
2023-09-27 21:05:12,530: Key.left
2023-09-27 21:05:12,561: Key.left
2023-09-27 21:05:12,591: Key.left
2023-09-27 21:05:12,622: Key.left
2023-09-27 21:05:12,652: Key.left
2023-09-27 21:05:12,684: Key.left
2023-09-27 21:05:12,715: Key.left
2023-09-27 21:05:12,762: Key.left
2023-09-27 21:05:12,794: Key.left
2023-09-27 21:05:12,825: Key.left
2023-09-27 21:05:12,856: Key.left
2023-09-27 21:05:12,887: Key.left
2023-09-27 21:05:12,918: Key.left
2023-09-27 21:05:12,949: Key.left
2023-09-27 21:05:12,981: Key.left
2023-09-27 21:05:13,012: Key.left
2023-09-27 21:05:13,058: Key.left
2023-09-27 21:05:13,089: Key.left
2023-09-27 21:05:13,121: Key.left
2023-09-27 21:05:13,152: Key.left
2023-09-27 21:05:13,328: Key.left
2023-09-27 21:05:13,482: Key.left
2023-09-27 21:05:13,888: Key.backspace
2023-09-27 21:05:14,397: Key.backspace
2023-09-27 21:05:14,429: Key.backspace
2023-09-27 21:05:14,460: Key.backspace
2023-09-27 21:05:14,490: Key.backspace
2023-09-27 21:05:14,521: Key.backspace
2023-09-27 21:05:14,568: Key.backspace
2023-09-27 21:05:14,599: Key.backspace
2023-09-27 21:05:14,630: Key.backspace
2023-09-27 21:05:14,661: Key.backspace
2023-09-27 21:05:14,692: Key.backspace
2023-09-27 21:05:14,723: Key.backspace
2023-09-27 21:05:14,754: Key.backspace
2023-09-27 21:05:14,784: Key.backspace
2023-09-27 21:05:15,555: Key.backspace
2023-09-27 21:05:16,060: Key.backspace
2023-09-27 21:05:16,092: Key.backspace
2023-09-27 21:05:16,124: Key.backspace
2023-09-27 21:05:16,155: Key.backspace
2023-09-27 21:05:16,201: Key.backspace
2023-09-27 21:05:16,232: Key.backspace
2023-09-27 21:05:16,263: Key.backspace
2023-09-27 21:05:16,295: Key.backspace
2023-09-27 21:05:16,325: Key.backspace
2023-09-27 21:05:17,051: Key.ctrl_l
2023-09-27 21:05:17,228: '\x1a'
2023-09-27 21:05:18,031: '\x1a'
2023-09-27 21:05:18,945: '\x1a'
2023-09-27 21:05:20,108: Key.backspace
2023-09-27 21:05:20,610: Key.backspace
2023-09-27 21:05:20,641: Key.backspace
2023-09-27 21:05:20,688: Key.backspace
2023-09-27 21:05:20,719: Key.backspace
2023-09-27 21:05:20,752: Key.backspace
2023-09-27 21:05:20,783: Key.backspace
2023-09-27 21:05:20,813: Key.backspace
2023-09-27 21:05:20,843: Key.backspace
2023-09-27 21:05:20,874: Key.backspace
2023-09-27 21:05:20,905: Key.backspace
2023-09-27 21:05:20,952: Key.backspace
2023-09-27 21:05:21,172: Key.backspace
2023-09-27 21:05:21,326: Key.backspace
2023-09-27 21:05:21,481: Key.backspace
2023-09-27 21:05:21,643: Key.backspace
2023-09-27 21:05:22,347: 'e'
2023-09-27 21:05:22,531: Key.space
2023-09-27 21:05:22,664: 'a'
2023-09-27 21:05:22,738: 'b'
2023-09-27 21:05:22,916: 'o'
2023-09-27 21:05:23,052: 'v'
2023-09-27 21:05:23,124: 'e'
2023-09-27 21:05:24,274: Key.ctrl_l
2023-09-27 21:05:24,436: '\x01'
2023-09-27 21:05:24,767: '\x03'
2023-09-27 21:05:28,324: Key.ctrl_l
2023-09-27 21:05:28,579: <191>
2023-09-27 21:05:28,955: Key.ctrl_l
2023-09-27 21:05:29,457: Key.ctrl_l
2023-09-27 21:05:29,489: Key.ctrl_l
2023-09-27 21:05:29,535: Key.ctrl_l
2023-09-27 21:05:29,563: '\x01'
2023-09-27 21:05:29,986: '\x03'
2023-09-27 21:05:49,965: 'd'
2023-09-27 21:05:50,090: 'o'
2023-09-27 21:05:50,268: 'n'
2023-09-27 21:05:50,359: 'e'
2023-09-27 21:05:50,475: Key.space
2023-09-27 21:05:51,040: 'a'
2023-09-27 21:05:51,134: 'b'
2023-09-27 21:05:51,281: 'i'
2023-09-27 21:05:51,289: 'u'
2023-09-27 21:05:51,430: 't'
2023-09-27 21:05:51,659: Key.space
2023-09-27 21:05:51,866: Key.backspace
2023-09-27 21:05:52,008: Key.backspace
2023-09-27 21:05:52,146: Key.backspace
2023-09-27 21:05:52,283: 't'
2023-09-27 21:05:52,440: Key.space
2023-09-27 21:05:52,567: 'a'
2023-09-27 21:05:52,689: 'b'
2023-09-27 21:05:52,830: 'i'
2023-09-27 21:05:52,937: 't'
2023-09-27 21:05:52,939: 'r'
2023-09-27 21:05:54,043: Key.backspace
2023-09-27 21:06:13,468: Key.ctrl_l
2023-09-27 21:06:13,702: '\x01'
2023-09-27 21:06:14,020: '\x03'
2023-09-27 21:06:14,854: Key.ctrl_l
2023-09-27 21:06:15,067: '\x13'
2023-09-27 21:06:27,882: Key.f5
2023-09-27 21:06:28,516: Key.f5
2023-09-27 21:06:28,896: Key.f5
2023-09-27 21:06:29,240: Key.f5
2023-09-27 21:06:30,765: Key.f5
2023-09-27 21:06:31,072: Key.f5
2023-09-27 21:06:31,379: Key.f5
2023-09-27 21:06:34,308: Key.f5
2023-09-27 21:06:34,571: Key.f5
2023-09-27 21:06:35,919: Key.delete
2023-09-27 21:06:45,506: 'k'
2023-09-27 21:06:45,652: 'e'
2023-09-27 21:06:45,795: 'y'
2023-09-27 21:06:46,064: 'l'
2023-09-27 21:06:46,250: 'o'
2023-09-27 21:06:46,367: 'g'
2023-09-27 21:06:47,056: Key.right
2023-09-27 21:06:47,230: Key.right
2023-09-27 21:06:47,380: Key.right
2023-09-27 21:06:47,507: Key.right
2023-09-27 21:06:47,857: Key.backspace
2023-09-27 21:06:47,994: Key.backspace
2023-09-27 21:06:48,154: Key.backspace
2023-09-27 21:06:48,706: 'p'
2023-09-27 21:06:48,839: 'y'
2023-09-27 21:06:49,037: Key.enter
2023-09-27 21:06:59,855: Key.ctrl_l
2023-09-27 21:07:00,101: '\x01'
2023-09-27 21:07:00,556: '\x16'
2023-09-27 21:07:00,926: Key.ctrl_l
2023-09-27 21:07:01,168: '\x13'
